customer_id,first_name,last_name,age,gender,location,subscription_length_months,monthly_bill,total_usage_gb,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,customer_service_calls,satisfaction_score,last_payment_days_ago,last_login_days_ago,credit_score,support_tickets,avg_monthly_usage_growth,churn_probability,churn
CUST_001348,Lisa,Garcia,59,Male,Los Angeles,2,81.8,68.6,0,0,DSL,1,0,0,0,0,1,Month-to-month,1,Credit card,3,6.7,11,2,781,1,-0.199,0.8,0
CUST_001349,Michael,Lee,24,Male,San Antonio,16,63.03,44.4,1,0,DSL,1,0,0,0,1,1,Month-to-month,1,Mailed check,3,4.1,63,6,631,2,0.27,0.567,1
CUST_001350,Linda,Moore,41,Female,Charlotte,62,81.91,60.7,1,0,DSL,0,0,0,0,0,0,One year,1,Electronic check,0,8.7,3,0,595,1,-0.041,0.265,0
CUST_001351,Christopher,Thompson,27,Female,San Jose,3,48.11,40.5,0,0,DSL,0,0,0,1,1,0,One year,1,Electronic check,1,6.9,4,1,653,2,0.313,0.575,1
CUST_001352,Jennifer,Williams,18,Male,Los Angeles,34,70.87,13.4,1,0,DSL,0,1,0,0,0,0,Two year,1,Electronic check,2,6.4,0,20,719,0,0.136,0.213,0
CUST_001353,William,Moore,53,Male,Austin,21,42.79,25.9,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,0,Credit card,2,7.5,0,5,630,1,0.028,0.626,1
CUST_001354,Sarah,Thompson,56,Female,Phoenix,26,32.71,34.2,0,0,DSL,0,1,1,0,1,0,Two year,0,Electronic check,0,6.2,6,0,695,2,0.179,0.366,1
CUST_001355,Mark,Harris,36,Male,Dallas,5,68.05,89.7,1,0,DSL,1,1,1,0,1,1,Month-to-month,1,Bank transfer,2,8.8,12,0,714,2,0.229,0.581,0
CUST_001356,Elizabeth,Miller,18,Female,Jacksonville,6,110.49,80.8,1,1,DSL,1,0,0,0,1,1,Two year,1,Mailed check,3,6.4,13,16,801,0,0.013,0.504,0
CUST_001357,Dorothy,Jones,36,Male,San Antonio,42,96.58,39.3,1,0,DSL,0,1,1,0,0,1,Month-to-month,1,Bank transfer,4,5.3,17,3,850,1,-0.031,0.681,1
CUST_001358,Jennifer,Hernandez,50,Female,Charlotte,8,64.54,211.9,1,1,DSL,1,0,1,1,0,0,One year,0,Electronic check,0,7.1,9,2,683,0,0.061,0.414,1
CUST_001359,Joseph,Davis,22,Female,Jacksonville,1,134.13,9.8,1,1,DSL,1,1,0,0,0,0,One year,1,Electronic check,0,8.1,18,7,602,1,0.234,0.6,1
CUST_001360,Mark,Moore,47,Female,Dallas,16,53.11,12.3,1,1,No,0,0,0,0,0,0,Two year,0,Credit card,2,7.7,2,5,760,0,0.003,0.303,1
CUST_001361,Daniel,Brown,44,Male,Los Angeles,2,30.97,18.5,1,0,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Bank transfer,4,6.7,12,4,615,0,0.009,0.8,1
CUST_001362,Mary,Lee,53,Female,Charlotte,28,27.86,11.2,1,0,DSL,1,0,0,0,0,0,One year,1,Electronic check,1,6.0,18,1,571,1,-0.032,0.544,1
CUST_001363,Anthony,Thomas,46,Male,Charlotte,18,41.58,47.8,0,0,Fiber optic,0,0,0,1,0,0,Two year,1,Bank transfer,3,7.2,10,4,806,0,-0.088,0.492,0
CUST_001364,Patricia,White,30,Male,Los Angeles,37,92.45,2.8,1,1,DSL,0,1,0,1,0,1,One year,1,Bank transfer,2,6.3,15,3,624,2,0.103,0.519,1
CUST_001365,Betty,Harris,62,Female,San Antonio,27,51.73,10.3,1,0,DSL,1,0,0,0,1,1,One year,1,Electronic check,3,7.5,1,0,803,0,-0.035,0.344,1
CUST_001366,Lisa,Jackson,42,Female,Chicago,2,80.19,22.2,1,0,DSL,1,1,1,1,0,1,One year,0,Credit card,3,7.3,7,3,558,2,0.261,0.547,0
CUST_001367,Jessica,Ramirez,44,Female,Fort Worth,8,128.83,96.1,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Bank transfer,1,7.3,22,4,759,3,0.273,0.729,1
CUST_001368,Matthew,Thompson,31,Male,Jacksonville,26,42.95,102.6,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,1,7.7,4,6,850,2,-0.209,0.726,1
CUST_001369,Jennifer,Miller,38,Male,Los Angeles,9,80.75,103.0,1,0,Fiber optic,1,1,1,1,0,0,Month-to-month,0,Electronic check,1,5.4,27,4,548,1,0.068,0.583,0
CUST_001370,Lisa,Harris,31,Male,Charlotte,64,82.73,13.1,1,1,DSL,0,0,0,0,0,1,Two year,1,Mailed check,3,8.9,53,4,738,3,0.23,0.298,0
CUST_001371,Joseph,White,42,Female,Los Angeles,23,47.26,42.4,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,0,Electronic check,4,6.6,1,4,636,1,0.153,0.651,0
CUST_001372,Mary,Harris,70,Female,Columbus,1,114.63,2.4,1,0,DSL,1,1,0,0,1,1,Month-to-month,0,Electronic check,0,8.3,1,1,587,1,0.253,0.655,0
CUST_001373,Charles,Davis,24,Female,Philadelphia,38,59.44,20.7,1,0,DSL,0,1,0,0,1,0,Two year,0,Electronic check,2,7.9,5,10,850,1,-0.06,0.223,0
CUST_001374,Michael,Hernandez,20,Female,Houston,1,57.2,90.0,1,1,DSL,0,0,0,1,0,1,One year,1,Bank transfer,0,8.4,9,4,571,0,-0.189,0.56,1
CUST_001375,Nancy,Lopez,67,Male,Los Angeles,2,155.19,57.4,1,0,Fiber optic,1,1,1,0,0,0,One year,0,Bank transfer,2,5.5,17,5,734,1,0.064,0.7,1
CUST_001376,Elizabeth,Lewis,41,Male,Los Angeles,23,82.2,10.5,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,1,6.0,0,3,592,0,0.098,0.44,0
CUST_001377,David,Rodriguez,34,Male,San Jose,36,96.56,40.8,1,0,Fiber optic,1,0,1,0,0,0,One year,1,Bank transfer,1,9.1,18,0,693,2,0.207,0.495,0
CUST_001378,Robert,Taylor,60,Male,San Diego,13,114.66,17.2,1,0,Fiber optic,0,0,0,0,0,0,One year,0,Electronic check,3,5.8,2,0,690,2,0.016,0.564,0
CUST_001379,Christopher,Perez,35,Male,New York,6,51.41,26.3,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card,2,6.1,1,3,740,0,0.313,0.548,0
CUST_001380,Donald,Wilson,72,Female,New York,7,109.94,50.8,1,1,DSL,0,0,1,0,1,0,One year,1,Credit card,5,8.0,11,10,675,0,0.146,0.635,1
CUST_001381,David,Rodriguez,55,Male,New York,7,54.56,23.1,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer,2,7.3,0,0,678,1,-0.02,0.527,1
CUST_001382,Donald,Johnson,37,Female,Fort Worth,7,53.63,147.8,1,1,DSL,0,1,1,1,0,0,Month-to-month,0,Electronic check,0,7.2,0,3,714,0,-0.16,0.623,1
CUST_001383,Mark,Williams,77,Male,Jacksonville,5,59.81,46.2,0,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card,2,5.9,11,0,727,1,0.187,0.53,0
CUST_001384,James,Lopez,35,Female,New York,16,52.0,97.7,1,0,Fiber optic,0,1,0,0,1,0,Two year,0,Credit card,5,5.6,14,10,774,3,0.053,0.384,1
CUST_001385,Jennifer,Lopez,56,Female,San Diego,41,92.65,98.8,1,0,Fiber optic,0,1,0,0,0,0,Two year,0,Mailed check,9,7.6,30,1,637,2,0.174,0.502,1
CUST_001386,Mary,Anderson,49,Female,New York,6,74.21,66.8,1,0,Fiber optic,0,0,1,0,1,1,Two year,0,Electronic check,3,8.8,37,2,549,0,0.156,0.449,0
CUST_001387,Thomas,Thomas,64,Male,Charlotte,3,54.79,37.0,1,0,Fiber optic,0,1,0,0,0,0,One year,1,Mailed check,3,6.8,7,0,602,0,0.005,0.506,0
CUST_001388,Susan,Taylor,68,Female,Charlotte,32,87.34,1.0,1,0,DSL,0,1,0,0,0,0,One year,0,Electronic check,0,7.0,12,1,728,0,-0.127,0.446,0
CUST_001389,Elizabeth,Taylor,45,Female,Austin,24,59.74,53.1,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Bank transfer,4,9.2,18,2,563,3,0.096,0.543,0
CUST_001390,Dorothy,Clark,33,Male,Charlotte,48,58.49,24.4,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,0,Credit card,0,8.0,30,0,559,1,0.081,0.425,0
CUST_001391,Linda,Brown,51,Male,Charlotte,3,68.0,7.4,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card,2,9.6,0,1,581,3,0.033,0.572,1
CUST_001392,Christopher,Thomas,34,Male,Charlotte,2,80.27,37.7,1,0,DSL,1,0,1,1,1,1,Month-to-month,1,Electronic check,3,5.8,2,5,613,0,0.041,0.628,1
CUST_001393,Jessica,Thompson,75,Female,San Diego,14,77.94,84.0,1,0,Fiber optic,1,1,1,0,0,0,One year,1,Mailed check,1,6.2,8,10,591,1,-0.092,0.364,0
CUST_001394,Karen,Moore,47,Female,Chicago,17,57.67,179.6,1,1,DSL,0,0,0,0,1,0,Two year,1,Credit card,0,8.3,3,5,685,2,0.366,0.243,0
CUST_001395,Linda,Perez,39,Female,Los Angeles,11,93.58,32.5,1,0,Fiber optic,0,0,0,0,0,1,Two year,0,Electronic check,1,5.4,8,16,666,3,0.158,0.513,1
CUST_001396,Patricia,Clark,47,Male,Houston,16,61.01,44.1,1,0,Fiber optic,0,1,0,1,1,1,One year,1,Credit card,1,8.0,13,1,736,1,-0.049,0.402,1
CUST_001397,Jessica,Moore,24,Male,San Jose,3,51.32,100.1,1,0,Fiber optic,0,1,1,0,0,0,One year,1,Electronic check,1,7.1,17,2,606,2,0.128,0.459,1
CUST_001398,Anthony,Lewis,30,Female,Los Angeles,11,37.07,19.0,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Mailed check,3,8.5,21,1,751,3,-0.046,0.704,1
CUST_001399,Sandra,Martinez,63,Male,Chicago,19,98.82,11.0,1,1,Fiber optic,0,0,0,1,1,0,Two year,1,Bank transfer,4,6.8,62,3,584,0,0.06,0.521,0
CUST_001400,John,Anderson,35,Female,Philadelphia,10,67.02,19.5,1,0,DSL,1,1,1,1,0,0,One year,0,Mailed check,3,7.3,25,6,850,3,0.11,0.495,1
CUST_001401,Linda,Martin,29,Female,Los Angeles,20,72.56,140.0,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer,2,7.4,5,1,536,0,0.213,0.344,1
CUST_001402,Donna,Lopez,53,Male,Dallas,10,101.32,12.6,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,3,6.6,4,8,683,1,-0.117,0.8,1
CUST_001403,Mary,Sanchez,62,Female,Charlotte,7,55.09,21.6,1,1,Fiber optic,1,0,1,1,1,0,Two year,1,Bank transfer,1,5.9,4,2,718,1,-0.051,0.327,1
CUST_001404,Jessica,Perez,55,Male,Fort Worth,6,38.48,29.6,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Electronic check,4,7.8,1,3,755,3,0.103,0.733,1
CUST_001405,Elizabeth,Thompson,59,Female,Austin,9,68.57,111.6,1,1,Fiber optic,0,1,1,0,0,0,Two year,1,Bank transfer,3,7.3,13,9,504,0,-0.023,0.401,0
CUST_001406,Christopher,Sanchez,33,Male,Dallas,1,75.43,172.6,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Credit card,5,6.6,0,1,560,2,0.085,0.621,1
CUST_001407,Dorothy,Lewis,23,Female,San Antonio,19,60.03,31.1,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,2,7.6,4,5,665,3,-0.271,0.58,0
CUST_001408,James,Williams,67,Male,Los Angeles,33,120.24,215.3,1,0,DSL,1,1,1,0,1,0,Month-to-month,1,Electronic check,2,7.7,17,3,620,1,-0.093,0.622,1
CUST_001409,Daniel,Miller,40,Male,Charlotte,7,24.67,7.4,1,0,DSL,1,1,1,1,1,1,Month-to-month,1,Mailed check,3,8.6,7,1,737,1,0.206,0.723,1
CUST_001410,Jessica,Lewis,41,Female,Chicago,1,104.38,12.6,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,2,4.7,6,2,634,0,0.144,0.8,1
CUST_001411,Anthony,Lewis,64,Male,New York,72,91.51,204.5,1,1,DSL,0,1,1,0,0,0,One year,0,Electronic check,3,7.1,18,7,747,3,-0.037,0.55,0
CUST_001412,Barbara,Anderson,53,Female,Fort Worth,5,80.05,45.6,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Bank transfer,4,8.1,6,5,511,2,-0.03,0.624,0
CUST_001413,Jennifer,Williams,51,Male,Los Angeles,2,20.0,8.2,1,1,DSL,0,0,0,0,0,0,One year,1,Mailed check,1,7.5,7,7,800,1,0.357,0.671,1
CUST_001414,Lisa,Williams,77,Female,Houston,8,111.45,51.3,1,0,No,0,0,0,0,0,0,One year,0,Credit card,2,3.7,8,1,838,0,0.253,0.586,1
CUST_001415,John,Gonzalez,35,Male,New York,24,44.23,76.0,1,0,Fiber optic,1,1,0,0,1,1,Month-to-month,0,Mailed check,0,9.1,8,7,806,3,-0.03,0.575,0
CUST_001416,Mary,Lewis,58,Female,Los Angeles,6,54.43,94.3,1,1,No,0,0,0,0,0,0,Month-to-month,1,Credit card,2,5.5,1,2,733,0,0.14,0.562,1
CUST_001417,Matthew,Garcia,45,Male,Los Angeles,15,62.29,113.5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card,4,4.6,9,3,561,3,-0.108,0.738,1
CUST_001418,Donald,Martinez,49,Male,New York,9,78.49,53.4,1,0,DSL,0,1,1,0,1,1,Month-to-month,1,Mailed check,0,5.8,5,10,660,0,-0.072,0.531,0
CUST_001419,Robert,Williams,67,Male,San Jose,2,86.12,134.0,0,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Bank transfer,4,6.6,27,6,645,1,-0.034,0.681,1
CUST_001420,Matthew,Brown,52,Female,Charlotte,7,95.31,50.0,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Credit card,2,7.3,0,6,679,1,-0.021,0.709,0
CUST_001421,Lisa,Garcia,53,Male,Houston,23,92.42,64.4,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Credit card,0,6.5,8,3,631,2,0.134,0.594,1
CUST_001422,Thomas,Rodriguez,61,Female,Charlotte,17,73.79,87.5,1,0,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer,0,8.0,44,4,707,1,-0.046,0.489,1
CUST_001423,Mary,Brown,39,Female,Los Angeles,2,78.76,35.2,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,1,5.0,0,7,589,0,-0.075,0.509,0
CUST_001424,Daniel,Thompson,32,Male,Houston,3,43.11,3.8,1,1,DSL,1,1,1,0,0,0,Month-to-month,0,Mailed check,0,7.8,14,0,547,1,-0.075,0.694,1
CUST_001425,John,Jones,29,Female,Los Angeles,18,49.38,22.3,1,1,Fiber optic,1,1,0,0,0,0,One year,1,Credit card,0,8.6,0,2,721,0,-0.082,0.419,0
CUST_001426,Daniel,Thomas,18,Male,San Jose,30,95.41,68.6,1,1,Fiber optic,0,0,1,0,0,0,Two year,0,Bank transfer,0,4.6,23,1,734,1,0.23,0.341,1
CUST_001427,Jessica,Jones,75,Male,Phoenix,7,93.21,14.8,1,1,Fiber optic,1,1,0,0,1,1,Two year,0,Credit card,1,7.3,2,1,567,1,-0.162,0.549,0
CUST_001428,Michael,Ramirez,28,Female,Dallas,16,89.08,10.9,0,0,DSL,1,1,0,0,1,0,One year,1,Credit card,4,7.1,20,8,701,0,-0.178,0.744,0
CUST_001429,Nancy,Miller,41,Female,Fort Worth,3,54.28,18.6,1,0,DSL,1,0,0,1,1,1,One year,0,Mailed check,2,9.2,29,3,798,4,0.231,0.554,0
CUST_001430,David,Taylor,40,Female,San Diego,6,95.99,2.3,1,0,DSL,1,1,1,1,0,1,Month-to-month,1,Electronic check,1,5.2,1,0,679,2,-0.093,0.681,1
CUST_001431,Robert,Lee,49,Male,San Jose,1,41.91,66.3,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,1,7.4,1,18,744,1,0.217,0.8,0
CUST_001432,Daniel,Smith,57,Male,Charlotte,26,102.61,21.9,1,0,Fiber optic,0,1,0,0,1,0,One year,0,Mailed check,3,7.7,21,0,508,1,0.107,0.579,1
CUST_001433,Nancy,Martinez,57,Male,Chicago,9,60.08,7.4,1,1,Fiber optic,1,0,0,1,1,1,One year,1,Electronic check,2,6.5,2,2,657,1,0.157,0.432,1
CUST_001434,Barbara,Wilson,36,Female,Houston,30,130.8,101.3,1,0,DSL,0,0,1,0,1,0,One year,0,Electronic check,2,7.7,0,4,657,1,-0.134,0.636,1
CUST_001435,Sandra,Perez,42,Male,Jacksonville,22,36.29,86.1,1,0,Fiber optic,1,1,1,1,0,0,One year,0,Electronic check,6,7.6,2,4,738,3,0.226,0.562,1
CUST_001436,Donald,Moore,49,Female,Dallas,31,135.01,1.7,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,1,8.1,2,2,693,1,0.042,0.474,1
CUST_001437,Barbara,Robinson,41,Male,Los Angeles,6,57.71,14.7,1,0,Fiber optic,0,0,1,0,0,0,Two year,1,Credit card,0,8.3,13,1,765,0,-0.001,0.332,0
CUST_001438,David,Jones,69,Male,Houston,3,57.29,159.5,1,0,DSL,1,1,0,0,1,0,One year,1,Electronic check,4,8.5,7,4,567,5,0.128,0.507,0
CUST_001439,John,Thomas,52,Male,Philadelphia,64,72.09,29.6,1,1,Fiber optic,0,1,1,0,0,0,Two year,1,Mailed check,3,5.8,17,9,609,1,0.059,0.335,0
CUST_001440,Sandra,Lopez,56,Male,Phoenix,22,50.46,145.6,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,2,5.3,3,1,762,0,-0.055,0.534,0
CUST_001441,Robert,Wilson,54,Male,Los Angeles,32,64.78,18.6,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,2,8.1,8,0,752,1,0.238,0.365,0
CUST_001442,Christopher,Anderson,62,Female,Charlotte,1,49.65,12.8,1,1,Fiber optic,0,1,0,0,0,1,Two year,0,Bank transfer,1,7.4,1,2,618,1,-0.096,0.524,1
CUST_001443,Richard,White,47,Female,Fort Worth,7,50.38,12.6,1,0,Fiber optic,0,0,1,0,0,0,One year,1,Mailed check,2,6.4,7,6,659,1,-0.246,0.793,1
CUST_001444,Robert,Lee,25,Male,Philadelphia,24,81.02,5.7,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,2,9.1,8,23,628,0,0.115,0.471,0
CUST_001445,Richard,Smith,50,Male,Austin,1,46.5,114.7,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card,3,9.2,29,5,505,2,0.155,0.8,0
CUST_001446,Robert,Martinez,35,Male,Charlotte,15,49.04,201.5,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Electronic check,3,5.2,35,3,697,0,0.068,0.739,1
CUST_001447,Charles,Miller,37,Female,New York,10,38.51,146.5,0,0,DSL,0,0,0,1,0,0,Two year,1,Credit card,4,5.2,24,0,556,0,-0.028,0.573,0
CUST_001448,Karen,Williams,53,Male,Chicago,1,54.51,102.8,1,1,DSL,1,1,0,1,0,1,Month-to-month,0,Mailed check,3,8.5,30,2,662,2,-0.164,0.8,1
CUST_001449,Betty,Smith,63,Female,San Diego,4,112.69,144.6,1,0,DSL,1,0,1,0,0,1,Month-to-month,1,Mailed check,2,6.7,0,0,611,2,0.116,0.696,1
CUST_001450,Donald,Ramirez,45,Male,Columbus,6,47.54,55.2,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,5,8.1,21,2,649,0,0.005,0.8,1
CUST_001451,Thomas,Sanchez,49,Male,New York,2,49.77,90.8,1,1,DSL,0,1,0,0,0,1,Month-to-month,0,Credit card,1,7.8,0,3,850,2,0.001,0.725,0
CUST_001452,Robert,Davis,70,Female,Charlotte,17,72.07,14.2,1,0,Fiber optic,1,0,1,0,0,1,Two year,0,Electronic check,0,7.4,10,1,499,0,-0.076,0.213,0
CUST_001453,Richard,Clark,48,Male,Philadelphia,4,57.49,27.0,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Bank transfer,7,6.6,1,0,850,1,-0.191,0.762,0
CUST_001454,Christopher,Taylor,80,Female,Houston,5,162.59,99.4,1,0,DSL,0,1,0,1,1,1,One year,1,Credit card,1,5.0,18,2,676,3,-0.045,0.574,1
CUST_001455,Daniel,Lee,53,Female,Chicago,41,62.49,118.4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,8.1,0,17,743,0,-0.013,0.431,1
CUST_001456,Patricia,Hernandez,18,Male,Los Angeles,11,76.26,67.5,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,0,Bank transfer,2,4.9,5,1,529,2,0.06,0.453,0
CUST_001457,Nancy,Wilson,56,Male,Columbus,8,97.27,129.5,1,1,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,2,7.7,9,1,796,1,0.216,0.711,1
CUST_001458,Sarah,Jackson,50,Female,Charlotte,23,96.53,45.4,1,0,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer,1,6.2,3,0,673,2,-0.047,0.595,0
CUST_001459,Linda,Hernandez,64,Female,Phoenix,43,73.21,77.4,1,0,DSL,1,1,1,0,0,1,One year,1,Bank transfer,4,8.6,8,4,626,3,-0.031,0.378,0
CUST_001460,Lisa,Lee,55,Male,Charlotte,1,62.52,223.0,0,0,DSL,1,0,1,0,1,1,Month-to-month,1,Mailed check,1,6.9,25,3,617,2,-0.118,0.8,1
CUST_001461,Dorothy,Lee,42,Female,Charlotte,10,149.85,15.3,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,1,Bank transfer,2,6.5,11,2,476,0,0.031,0.713,1
CUST_001462,Betty,Sanchez,26,Male,Philadelphia,16,64.08,150.8,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,2,5.0,9,11,579,1,-0.061,0.516,1
CUST_001463,Mark,Hernandez,41,Male,Austin,6,55.89,40.2,1,0,Fiber optic,0,0,1,1,1,0,One year,1,Bank transfer,5,4.7,47,0,585,1,-0.087,0.595,1
CUST_001464,Matthew,Thomas,32,Male,Phoenix,26,51.5,54.2,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer,2,6.0,5,12,578,4,0.04,0.391,0
CUST_001465,Nancy,Jackson,36,Male,San Diego,64,33.42,95.4,1,0,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Mailed check,3,5.5,25,2,777,1,0.135,0.673,1
CUST_001466,Barbara,Perez,53,Male,New York,51,92.63,36.4,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,1,5.3,12,0,713,2,0.17,0.616,1
CUST_001467,Donna,Thompson,70,Female,Austin,5,26.07,23.0,1,0,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Credit card,1,8.8,17,4,816,3,-0.048,0.701,0
CUST_001468,Donna,Taylor,50,Male,New York,4,66.53,43.9,1,1,Fiber optic,0,0,1,0,1,0,Two year,0,Credit card,4,6.6,4,5,517,1,-0.016,0.438,0
CUST_001469,Lisa,Clark,27,Male,Charlotte,56,61.44,1.1,1,0,DSL,1,0,1,0,1,0,Month-to-month,1,Electronic check,1,8.4,11,1,590,1,0.309,0.394,1
CUST_001470,Sarah,Moore,51,Male,Charlotte,11,163.36,66.8,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,2,9.1,22,9,709,0,0.07,0.534,1
CUST_001471,Jennifer,Anderson,62,Female,Los Angeles,4,32.05,15.4,1,0,Fiber optic,1,1,0,0,0,1,Two year,0,Electronic check,0,4.0,11,0,612,2,0.056,0.532,0
CUST_001472,Dorothy,Anderson,35,Female,Houston,22,46.5,133.1,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,4,8.7,13,2,615,2,0.159,0.667,1
CUST_001473,Jennifer,Martinez,42,Male,Philadelphia,6,63.15,5.3,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Mailed check,1,7.8,8,10,712,0,0.19,0.578,1
CUST_001474,Dorothy,Jackson,45,Male,Dallas,5,61.62,34.8,1,0,DSL,0,0,0,0,0,1,One year,1,Electronic check,1,9.2,1,5,603,4,0.077,0.446,1
CUST_001475,Barbara,Jones,33,Male,Chicago,38,53.53,157.4,1,0,Fiber optic,0,0,1,0,0,0,One year,0,Mailed check,1,9.0,16,1,459,1,-0.211,0.488,0
CUST_001476,Christopher,Lewis,54,Male,Dallas,3,64.56,133.7,1,0,DSL,0,1,0,0,0,0,One year,1,Bank transfer,4,8.3,14,3,612,0,-0.14,0.716,1
CUST_001477,Charles,Sanchez,43,Male,Chicago,1,40.29,58.1,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Mailed check,3,6.6,8,1,802,1,0.098,0.8,1
CUST_001478,Michael,Martinez,51,Male,New York,5,76.93,55.9,1,0,Fiber optic,0,1,0,1,0,0,Two year,1,Electronic check,4,7.9,6,3,676,1,0.133,0.419,0
CUST_001479,Jennifer,Garcia,31,Male,New York,16,26.35,14.0,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,2,4.5,13,9,654,2,-0.094,0.701,0
CUST_001480,Charles,Sanchez,38,Male,New York,2,66.0,26.7,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer,1,9.1,14,0,735,0,0.121,0.604,1
CUST_001481,Christopher,Rodriguez,55,Male,Columbus,11,52.45,5.0,1,0,DSL,1,0,0,0,0,1,Two year,0,Credit card,1,8.3,5,1,634,3,-0.237,0.444,1
CUST_001482,Karen,Davis,39,Female,Charlotte,17,100.13,111.1,1,0,DSL,0,0,0,0,0,0,One year,0,Mailed check,0,6.5,4,0,431,3,-0.154,0.624,1
CUST_001483,Mark,Thomas,70,Female,Phoenix,33,134.58,33.6,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Credit card,3,8.2,42,23,528,1,-0.106,0.7,0
CUST_001484,Dorothy,Lopez,39,Female,San Antonio,4,58.42,61.0,1,0,Fiber optic,0,0,1,0,0,0,Two year,0,Credit card,3,8.6,44,0,608,2,0.334,0.462,0
CUST_001485,William,Martinez,48,Male,Los Angeles,30,116.31,34.8,1,1,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer,0,9.1,5,1,682,4,0.141,0.55,0
CUST_001486,Mark,Harris,58,Male,San Diego,4,58.77,34.6,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,0,Electronic check,2,6.3,38,9,795,2,0.123,0.659,1
CUST_001487,Daniel,Ramirez,23,Male,Los Angeles,20,45.31,40.6,1,1,Fiber optic,1,0,1,0,0,0,Two year,0,Credit card,0,6.1,10,3,617,2,0.064,0.344,1
CUST_001488,Mark,Johnson,18,Female,Dallas,10,134.07,138.6,1,1,DSL,0,0,1,1,0,1,Month-to-month,1,Credit card,3,5.4,0,14,791,3,0.038,0.651,1
CUST_001489,Robert,Jones,22,Male,Charlotte,2,82.13,15.4,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Credit card,1,6.1,1,4,776,1,0.007,0.52,0
CUST_001490,Daniel,Lopez,63,Female,Los Angeles,22,66.8,29.9,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Credit card,1,9.1,2,6,617,0,-0.112,0.586,0
CUST_001491,Dorothy,Martinez,36,Female,Fort Worth,4,87.78,9.4,1,1,Fiber optic,1,0,1,1,0,0,Two year,0,Electronic check,0,7.9,20,4,705,1,0.079,0.367,0
